P (MPa)		T (K)		r (km)		rho (kg m-3)	VP (km s-1)	VS (km s-1)	QS/gamma	KS (GPa)	GS (GPa)	g (m/s2)	phase	k (S m-1)	
3.17866e+01	2.17289e+02	2.54966e+03	9.27319e+02	3.97910e+00	2.02506e+00	1.08317e+02	9.61202e+00	3.80280e+00	1.36111e+00	1.00000e+00	0.00000e+00
3.29218e+01	2.23890e+02	2.54877e+03	9.26664e+02	3.96281e+00	2.01500e+00	9.27434e+01	9.53558e+00	3.76245e+00	1.36136e+00	1.00000e+00	0.00000e+00
3.40570e+01	2.30691e+02	2.54788e+03	9.25962e+02	3.94585e+00	2.00463e+00	7.97733e+01	9.45566e+00	3.72101e+00	1.36162e+00	1.00000e+00	0.00000e+00
3.51923e+01	2.37699e+02	2.54699e+03	9.25212e+02	3.92823e+00	1.99393e+00	6.89226e+01	9.37236e+00	3.67843e+00	1.36187e+00	1.00000e+00	0.00000e+00
3.63275e+01	2.44920e+02	2.54610e+03	9.24412e+02	3.90994e+00	1.98290e+00	5.98050e+01	9.28580e+00	3.63468e+00	1.36213e+00	1.00000e+00	0.00000e+00
3.74627e+01	2.52361e+02	2.54520e+03	9.23560e+02	3.89098e+00	1.97151e+00	5.21110e+01	9.19611e+00	3.58974e+00	1.36238e+00	1.00000e+00	0.00000e+00
3.85980e+01	2.52400e+02	2.54431e+03	9.23677e+02	3.89132e+00	1.97118e+00	5.20738e+01	9.20130e+00	3.58896e+00	1.36264e+00	1.00000e+00	0.00000e+00
3.97332e+01	2.52441e+02	2.54342e+03	9.23789e+02	3.89166e+00	1.97084e+00	5.20362e+01	9.20649e+00	3.58818e+00	1.36289e+00	1.00000e+00	0.00000e+00
4.08684e+01	2.52481e+02	2.54253e+03	9.23901e+02	3.89200e+00	1.97051e+00	5.19984e+01	9.21167e+00	3.58740e+00	1.36315e+00	1.00000e+00	0.00000e+00
4.20037e+01	2.52522e+02	2.54164e+03	9.24012e+02	3.89234e+00	1.97018e+00	5.19603e+01	9.21685e+00	3.58662e+00	1.36341e+00	1.00000e+00	0.00000e+00
4.31389e+01	2.52563e+02	2.54075e+03	9.24123e+02	3.89268e+00	1.96984e+00	5.19218e+01	9.22202e+00	3.58583e+00	1.36366e+00	1.00000e+00	0.00000e+00
4.42741e+01	2.52605e+02	2.53986e+03	9.24235e+02	3.89302e+00	1.96951e+00	5.18831e+01	9.22718e+00	3.58504e+00	1.36392e+00	1.00000e+00	0.00000e+00
4.54094e+01	2.52647e+02	2.53897e+03	9.24346e+02	3.89335e+00	1.96917e+00	5.18441e+01	9.23234e+00	3.58425e+00	1.36418e+00	1.00000e+00	0.00000e+00
4.65446e+01	2.52689e+02	2.53808e+03	9.24457e+02	3.89369e+00	1.96883e+00	5.18047e+01	9.23749e+00	3.58346e+00	1.36444e+00	1.00000e+00	0.00000e+00
4.76798e+01	2.52732e+02	2.53719e+03	9.24568e+02	3.89402e+00	1.96850e+00	5.17651e+01	9.24263e+00	3.58267e+00	1.36470e+00	1.00000e+00	0.00000e+00
4.88151e+01	2.52775e+02	2.53630e+03	9.24679e+02	3.89436e+00	1.96816e+00	5.17251e+01	9.24777e+00	3.58187e+00	1.36496e+00	1.00000e+00	0.00000e+00
4.99503e+01	2.52819e+02	2.53541e+03	9.24790e+02	3.89469e+00	1.96783e+00	5.16849e+01	9.25290e+00	3.58108e+00	1.36522e+00	1.00000e+00	0.00000e+00
5.10855e+01	2.52862e+02	2.53452e+03	9.24900e+02	3.89502e+00	1.96749e+00	5.16443e+01	9.25803e+00	3.58028e+00	1.36548e+00	1.00000e+00	0.00000e+00
5.22208e+01	2.52907e+02	2.53363e+03	9.25011e+02	3.89535e+00	1.96715e+00	5.16034e+01	9.26315e+00	3.57947e+00	1.36574e+00	1.00000e+00	0.00000e+00
5.33560e+01	2.52951e+02	2.53275e+03	9.25121e+02	3.89568e+00	1.96681e+00	5.15622e+01	9.26826e+00	3.57867e+00	1.36600e+00	1.00000e+00	0.00000e+00
5.44912e+01	2.52996e+02	2.53186e+03	9.25232e+02	3.89600e+00	1.96647e+00	5.15207e+01	9.27337e+00	3.57786e+00	1.36626e+00	1.00000e+00	0.00000e+00
5.56265e+01	2.53042e+02	2.53097e+03	9.25342e+02	3.89633e+00	1.96613e+00	5.14788e+01	9.27846e+00	3.57706e+00	1.36652e+00	1.00000e+00	0.00000e+00
5.67617e+01	2.53088e+02	2.53008e+03	9.25452e+02	3.89665e+00	1.96579e+00	5.14367e+01	9.28355e+00	3.57625e+00	1.36678e+00	1.00000e+00	0.00000e+00
5.78969e+01	2.53134e+02	2.52919e+03	9.25562e+02	3.89697e+00	1.96545e+00	5.13942e+01	9.28864e+00	3.57543e+00	1.36705e+00	1.00000e+00	0.00000e+00
5.90322e+01	2.53181e+02	2.52830e+03	9.25672e+02	3.89730e+00	1.96511e+00	5.13514e+01	9.29371e+00	3.57462e+00	1.36731e+00	1.00000e+00	0.00000e+00
6.01674e+01	2.53228e+02	2.52742e+03	9.25782e+02	3.89762e+00	1.96477e+00	5.13083e+01	9.29878e+00	3.57380e+00	1.36758e+00	1.00000e+00	0.00000e+00
6.13026e+01	2.53275e+02	2.52653e+03	9.25892e+02	3.89794e+00	1.96443e+00	5.12648e+01	9.30385e+00	3.57298e+00	1.36784e+00	1.00000e+00	0.00000e+00
6.24379e+01	2.53323e+02	2.52564e+03	9.26002e+02	3.89825e+00	1.96409e+00	5.12210e+01	9.30890e+00	3.57216e+00	1.36811e+00	1.00000e+00	0.00000e+00
6.35731e+01	2.53372e+02	2.52475e+03	9.26111e+02	3.89857e+00	1.96375e+00	5.11769e+01	9.31395e+00	3.57134e+00	1.36837e+00	1.00000e+00	0.00000e+00
6.47083e+01	2.53420e+02	2.52387e+03	9.26221e+02	3.89888e+00	1.96340e+00	5.11324e+01	9.31898e+00	3.57051e+00	1.36864e+00	1.00000e+00	0.00000e+00
6.58436e+01	2.53470e+02	2.52298e+03	9.26330e+02	3.89920e+00	1.96306e+00	5.10876e+01	9.32402e+00	3.56968e+00	1.36890e+00	1.00000e+00	0.00000e+00
6.69788e+01	2.53519e+02	2.52209e+03	9.26440e+02	3.89951e+00	1.96271e+00	5.10425e+01	9.32904e+00	3.56885e+00	1.36917e+00	1.00000e+00	0.00000e+00
6.81141e+01	2.53569e+02	2.52121e+03	9.26549e+02	3.89982e+00	1.96237e+00	5.09970e+01	9.33405e+00	3.56802e+00	1.36944e+00	1.00000e+00	0.00000e+00
6.92493e+01	2.53620e+02	2.52032e+03	9.26658e+02	3.90013e+00	1.96202e+00	5.09512e+01	9.33906e+00	3.56718e+00	1.36971e+00	1.00000e+00	0.00000e+00
7.03845e+01	2.53671e+02	2.51943e+03	9.26767e+02	3.90044e+00	1.96168e+00	5.09050e+01	9.34406e+00	3.56634e+00	1.36998e+00	1.00000e+00	0.00000e+00
7.15198e+01	2.53722e+02	2.51855e+03	9.26876e+02	3.90074e+00	1.96133e+00	5.08585e+01	9.34905e+00	3.56550e+00	1.37025e+00	1.00000e+00	0.00000e+00
7.26550e+01	2.53774e+02	2.51766e+03	9.26984e+02	3.90105e+00	1.96099e+00	5.08117e+01	9.35403e+00	3.56466e+00	1.37052e+00	1.00000e+00	0.00000e+00
7.37902e+01	2.53827e+02	2.51678e+03	9.27093e+02	3.90135e+00	1.96064e+00	5.07644e+01	9.35900e+00	3.56382e+00	1.37079e+00	1.00000e+00	0.00000e+00
7.49255e+01	2.53879e+02	2.51589e+03	9.27202e+02	3.90165e+00	1.96029e+00	5.07169e+01	9.36397e+00	3.56297e+00	1.37106e+00	1.00000e+00	0.00000e+00
7.60607e+01	2.53933e+02	2.51500e+03	9.27310e+02	3.90195e+00	1.95994e+00	5.06690e+01	9.36892e+00	3.56212e+00	1.37133e+00	1.00000e+00	0.00000e+00
7.71959e+01	2.53986e+02	2.51412e+03	9.27418e+02	3.90225e+00	1.95959e+00	5.06207e+01	9.37387e+00	3.56126e+00	1.37160e+00	1.00000e+00	0.00000e+00
7.83312e+01	2.54041e+02	2.51323e+03	9.27527e+02	3.90255e+00	1.95924e+00	5.05721e+01	9.37881e+00	3.56041e+00	1.37187e+00	1.00000e+00	0.00000e+00
7.94664e+01	2.54095e+02	2.51235e+03	9.27635e+02	3.90284e+00	1.95889e+00	5.05231e+01	9.38374e+00	3.55955e+00	1.37215e+00	1.00000e+00	0.00000e+00
8.06016e+01	2.54150e+02	2.51146e+03	9.27743e+02	3.90314e+00	1.95854e+00	5.04737e+01	9.38865e+00	3.55869e+00	1.37242e+00	1.00000e+00	0.00000e+00
8.17369e+01	2.54206e+02	2.51058e+03	9.27851e+02	3.90343e+00	1.95819e+00	5.04240e+01	9.39356e+00	3.55782e+00	1.37269e+00	1.00000e+00	0.00000e+00
8.28721e+01	2.54262e+02	2.50969e+03	9.27959e+02	3.90372e+00	1.95784e+00	5.03739e+01	9.39846e+00	3.55696e+00	1.37297e+00	1.00000e+00	0.00000e+00
8.40073e+01	2.54319e+02	2.50881e+03	9.28066e+02	3.90401e+00	1.95748e+00	5.03235e+01	9.40336e+00	3.55609e+00	1.37324e+00	1.00000e+00	0.00000e+00
